15,2,6,5,10,15,9.73354,1421.643478
15,2,6,5,10,30,11.6808,1549.554438
15,2,6,5,10,45,12.3434,1593.755632
15,2,6,5,16,30,11.9469,1560.560408
15,2,6,5,16,45,12.3627,1594.298582
15,2,6,5,22,30,12.0348,1564.42267
15,2,6,5,22,45,12.4976,1601.743266
15,2,6,6,10,15,10.2496,1462.515857
15,2,6,6,10,30,12.1773,1580.976371
15,2,6,6,10,45,12.7926,1624.425773
15,2,6,6,16,30,12.3011,1586.8764
15,2,6,6,16,45,12.9701,1627.381129
15,2,6,6,22,30,12.4225,1586.06564
15,2,6,6,22,45,13.0784,1630.241435
15,2,6,7,10,15,9.94307,1464.372684
15,2,6,7,10,30,12.4745,1609.311887
15,2,6,7,10,45,13.4012,1666.079084
15,2,6,7,16,30,12.4691,1603.620156
15,2,6,7,16,45,13.3257,1658.449104
15,2,6,7,22,30,12.5856,1603.146636
15,2,6,7,22,45,13.4028,1655.779112
15,2,7.5,5,10,15,10.6578,1474.442137
15,2,7.5,5,10,30,11.7568,1550.074615
15,2,7.5,5,10,45,12.2631,1592.586228
15,2,7.5,5,16,30,11.8033,1557.607301
15,2,7.5,5,16,45,12.339,1596.540779
15,2,7.5,5,22,30,11.9225,1562.25188
15,2,7.5,5,22,45,12.3436,1594.353321
15,2,7.5,6,10,15,9.96726,1444.783754
15,2,7.5,6,10,30,12.1991,1581.279355
15,2,7.5,6,10,45,12.804,1630.336333
15,2,7.5,6,16,30,12.2735,1585.45986
15,2,7.5,6,16,45,12.8606,1629.188268
15,2,7.5,6,22,30,12.4313,1595.561418
15,2,7.5,6,22,45,12.9995,1633.005981
15,2,7.5,7,10,15,9.87041,1450.026969
15,2,7.5,7,10,30,12.4958,1609.901683
15,2,7.5,7,10,45,13.4648,1673.064307
15,2,7.5,7,16,30,12.6102,1611.568734
15,2,7.5,7,16,45,13.5014,1669.240782
15,2,7.5,7,22,30,12.5575,1608.111198
15,2,7.5,7,22,45,13.3864,1662.265558
15,2,9,5,10,15,10.0272,1441.487986
15,2,9,5,10,30,11.5936,1550.82741
15,2,9,5,10,45,12.2511,1593.020683
15,2,9,5,16,30,11.6846,1554.152535
15,2,9,5,16,45,12.1868,1592.564548
15,2,9,5,22,30,11.7332,1554.846599
15,2,9,5,22,45,12.2549,1596.782186
15,2,9,6,10,15,9.99779,1448.213696
15,2,9,6,10,30,12.1942,1588.55156
15,2,9,6,10,45,12.5809,1623.143616
15,2,9,6,16,30,12.1437,1584.389087
15,2,9,6,16,45,12.7626,1626.948647
15,2,9,6,22,30,12.2787,1594.712533
15,2,9,6,22,45,12.7745,1628.002783
15,2,9,7,10,15,9.68584,1447.855563
15,2,9,7,10,30,12.3998,1610.616431
15,2,9,7,10,45,13.4413,1679.009976
15,2,9,7,16,30,12.3358,1602.33202
15,2,9,7,16,45,13.3656,1670.370443
15,2,9,7,22,30,12.4899,1610.624514
15,2,9,7,22,45,13.4123,1670.872908
15,2.5,6,5,10,15,12.2588,1560.857887
15,2.5,6,5,10,30,13.0887,1623.219384
15,2.5,6,5,10,45,13.5111,1658.35213
15,2.5,6,5,16,30,13.176,1623.990772
15,2.5,6,5,16,45,13.5222,1659.963322
15,2.5,6,5,22,30,13.2155,1626.148067
15,2.5,6,5,22,45,13.4639,1656.531288
15,2.5,6,6,10,15,12.5644,1588.649512
15,2.5,6,6,10,30,13.5511,1650.632111
15,2.5,6,6,10,45,14.0212,1690.678961
15,2.5,6,6,16,30,13.6033,1653.233789
15,2.5,6,6,16,45,13.9323,1683.722858
15,2.5,6,6,22,30,13.644,1653.918868
15,2.5,6,6,22,45,14.0415,1687.306713
15,2.5,6,7,10,15,11.9682,1564.394094
15,2.5,6,7,10,30,13.7119,1668.808956
15,2.5,6,7,10,45,14.3056,1715.390475
15,2.5,6,7,16,30,13.716,1664.162916
15,2.5,6,7,16,45,14.093,1701.629532
15,2.5,6,7,22,30,13.7358,1664.635701
15,2.5,6,7,22,45,14.1745,1702.670239
15,2.5,7.5,5,10,15,12.2257,1565.895895
15,2.5,7.5,5,10,30,12.9564,1618.273357
15,2.5,7.5,5,10,45,13.3962,1656.330652
15,2.5,7.5,5,16,30,12.999,1617.225304
15,2.5,7.5,5,16,45,13.4211,1659.553801
15,2.5,7.5,5,22,30,13.0651,1624.992362
15,2.5,7.5,5,22,45,13.354,1654.713928
15,2.5,7.5,6,10,15,12.5156,1588.446238
15,2.5,7.5,6,10,30,13.5698,1657.785311
15,2.5,7.5,6,10,45,13.7899,1684.553755
15,2.5,7.5,6,16,30,13.5656,1657.124398
15,2.5,7.5,6,16,45,13.9241,1688.683052
15,2.5,7.5,6,22,30,13.5936,1657.647037
15,2.5,7.5,6,22,45,13.8612,1682.253439
15,2.5,7.5,7,10,15,11.7782,1551.514977
15,2.5,7.5,7,10,30,13.463,1662.245718
15,2.5,7.5,7,10,45,14.2958,1720.109757
15,2.5,7.5,7,16,30,13.703,1671.299906
15,2.5,7.5,7,16,45,14.2773,1717.207263
15,2.5,7.5,7,22,30,13.7949,1675.637138
15,2.5,7.5,7,22,45,14.2612,1711.403218
15,2.5,9,5,10,15,11.8517,1546.382155
15,2.5,9,5,10,30,12.7377,1613.352343
15,2.5,9,5,10,45,13.0292,1647.965287
15,2.5,9,5,16,30,12.7424,1612.859201
15,2.5,9,5,16,45,13.1181,1650.084935
15,2.5,9,5,22,30,12.7774,1616.746889
15,2.5,9,5,22,45,13.1585,1650.302561
15,2.5,9,6,10,15,12.1411,1570.945664
15,2.5,9,6,10,30,13.3825,1656.922825
15,2.5,9,6,10,45,13.4924,1671.984747
15,2.5,9,6,16,30,13.3437,1653.0336
15,2.5,9,6,16,45,13.5544,1675.340151
15,2.5,9,6,22,30,13.2867,1650.18126
15,2.5,9,6,22,45,13.6629,1683.997393
15,2.5,9,7,10,15,11.7784,1555.518532
15,2.5,9,7,10,30,13.4319,1667.931251
15,2.5,9,7,10,45,14.2385,1724.58967
15,2.5,9,7,16,30,13.3197,1657.636582
15,2.5,9,7,16,45,14.291,1723.718272
15,2.5,9,7,22,30,13.5428,1671.36491
15,2.5,9,7,22,45,14.2492,1717.605188
15,3,6,5,10,15,13.0996,1604.50957
15,3,6,5,10,30,13.947,1656.41581
15,3,6,5,10,45,14.2707,1698.953399
15,3,6,5,16,30,13.965,1657.28067
15,3,6,5,16,45,14.2946,1693.95658
15,3,6,5,22,30,13.9831,1660.630526
15,3,6,5,22,45,14.1,1689.912125
15,3,6,6,10,15,13.2657,1617.836447
15,3,6,6,10,30,14.4139,1694.953769
15,3,6,6,10,45,14.8167,1727.69929
15,3,6,6,16,30,14.4794,1697.14836
15,3,6,6,16,45,14.8149,1729.68778
15,3,6,6,22,30,14.4831,1693.202466
15,3,6,6,22,45,14.6488,1724.502079
15,3,6,7,10,15,13.0851,1618.185735
15,3,6,7,10,30,14.3708,1702.047818
15,3,6,7,10,45,14.797,1740.732048
15,3,6,7,16,30,14.5161,1706.225182
15,3,6,7,16,45,14.8525,1740.501586
15,3,6,7,22,30,14.5156,1702.121071
15,3,6,7,22,45,14.8379,1735.332306
15,3,7.5,5,10,15,12.9955,1600.719353
15,3,7.5,5,10,30,13.8185,1658.061123
15,3,7.5,5,10,45,14.1071,1693.638951
15,3,7.5,5,16,30,13.757,1653.973515
15,3,7.5,5,16,45,14.0329,1685.070726
15,3,7.5,5,22,30,13.7668,1654.164974
15,3,7.5,5,22,45,13.9942,1683.12547
15,3,7.5,6,10,15,13.1759,1613.266131
15,3,7.5,6,10,30,14.21,1686.402083
15,3,7.5,6,10,45,14.6336,1724.226722
15,3,7.5,6,16,30,14.2219,1687.324207
15,3,7.5,6,16,45,14.7113,1729.742369
15,3,7.5,6,22,30,14.248,1684.728236
15,3,7.5,6,22,45,14.6465,1723.899506
15,3,7.5,7,10,15,13.0621,1616.739279
15,3,7.5,7,10,30,14.3471,1708.377498
15,3,7.5,7,10,45,14.7662,1744.847573
15,3,7.5,7,16,30,14.4361,1707.296483
15,3,7.5,7,16,45,14.8591,1747.91657
15,3,7.5,7,22,30,14.457,1706.436702
15,3,7.5,7,22,45,14.9015,1749.668981
15,3,9,5,10,15,12.7569,1591.794587
15,3,9,5,10,30,13.4188,1650.791313
15,3,9,5,10,45,13.6703,1675.921479
15,3,9,5,16,30,13.4942,1651.715859
15,3,9,5,16,45,13.6689,1673.996329
15,3,9,5,22,30,13.4784,1650.919499
15,3,9,5,22,45,13.6319,1671.086674
15,3,9,6,10,15,12.9111,1606.52308
15,3,9,6,10,30,14.119,1686.135944
15,3,9,6,10,45,14.0225,1702.282614
15,3,9,6,16,30,14.0309,1690.334864
15,3,9,6,16,45,14.1259,1707.12075
15,3,9,6,22,30,14.0165,1680.154769
15,3,9,6,22,45,14.1427,1700.396208
15,3,9,7,10,15,12.9127,1612.717203
15,3,9,7,10,30,14.2395,1708.699946
15,3,9,7,10,45,14.6886,1748.47864
15,3,9,7,16,30,14.2941,1707.226105
15,3,9,7,16,45,14.5429,1737.851913
15,3,9,7,22,30,14.1618,1698.346359
15,3,9,7,22,45,14.7569,1749.354129
18.5,2,6,5,10,15,11.045,1480.52606
18.5,2,6,5,10,30,12.1647,1564.810461
18.5,2,6,5,10,45,12.6428,1606.283589
18.5,2,6,5,16,30,12.2117,1565.060749
18.5,2,6,5,16,45,12.6446,1606.159888
18.5,2,6,5,22,30,12.1397,1559.246467
18.5,2,6,5,22,45,12.6428,1603.316237
18.5,2,6,6,10,15,10.9824,1470.047896
18.5,2,6,6,10,30,12.7773,1597.182989
18.5,2,6,6,10,45,13.3297,1644.556939
18.5,2,6,6,16,30,12.7389,1593.241785
18.5,2,6,6,16,45,13.2667,1640.701091
18.5,2,6,6,22,30,12.7738,1591.815522
18.5,2,6,6,22,45,13.2925,1640.130751
18.5,2,6,7,10,15,10.5938,1456.424807
18.5,2,6,7,10,30,12.9564,1608.483439
18.5,2,6,7,10,45,13.7943,1674.836122
18.5,2,6,7,16,30,13.0234,1614.626574
18.5,2,6,7,16,45,13.73,1668.269145
18.5,2,6,7,22,30,12.9638,1607.423339
18.5,2,6,7,22,45,13.6509,1659.813358
18.5,2,7.5,5,10,15,10.6374,1452.933645
18.5,2,7.5,5,10,30,12.1303,1563.30378
18.5,2,7.5,5,10,45,12.6314,1610.951733
18.5,2,7.5,5,16,30,12.24,1569.844244
18.5,2,7.5,5,16,45,12.6159,1606.232167
18.5,2,7.5,5,22,30,12.23,1570.728665
18.5,2,7.5,5,22,45,12.5729,1605.747945
18.5,2,7.5,6,10,15,10.209,1431.131744
18.5,2,7.5,6,10,30,12.7477,1597.532594
18.5,2,7.5,6,10,45,13.4466,1657.290788
18.5,2,7.5,6,16,30,12.7542,1594.770891
18.5,2,7.5,6,16,45,13.3638,1652.364403
18.5,2,7.5,6,22,30,12.7537,1598.658011
18.5,2,7.5,6,22,45,13.2942,1646.987252
18.5,2,7.5,7,10,15,10.4655,1448.047048
18.5,2,7.5,7,10,30,12.8468,1604.025446
18.5,2,7.5,7,10,45,13.7966,1674.602535
18.5,2,7.5,7,16,30,13.0349,1614.413396
18.5,2,7.5,7,16,45,13.7847,1672.723958
18.5,2,7.5,7,22,30,13.097,1617.204423
18.5,2,7.5,7,22,45,13.71,1668.486677
18.5,2,9,5,10,15,10.9221,1473.17077
18.5,2,9,5,10,30,12.04,1562.887299
18.5,2,9,5,10,45,12.6068,1615.540021
18.5,2,9,5,16,30,12.0632,1562.384823
18.5,2,9,5,16,45,12.5094,1608.311583
18.5,2,9,5,22,30,12.0205,1563.215708
18.5,2,9,5,22,45,12.5159,1608.746551
18.5,2,9,6,10,15,10.3491,1442.090522
18.5,2,9,6,10,30,12.5557,1591.940292
18.5,2,9,6,10,45,13.3391,1655.426716
18.5,2,9,6,16,30,12.7022,1598.836341
18.5,2,9,6,16,45,13.3867,1658.215864
18.5,2,9,6,22,30,12.6345,1597.333856
18.5,2,9,6,22,45,13.3496,1655.038338
18.5,2,9,7,10,15,10.3232,1446.435316
18.5,2,9,7,10,30,12.8584,1611.438557
18.5,2,9,7,10,45,13.7344,1676.206218
18.5,2,9,7,16,30,12.8823,1611.930391
18.5,2,9,7,16,45,13.7393,1677.552653
18.5,2,9,7,22,30,12.8611,1607.935324
18.5,2,9,7,22,45,13.7358,1677.857446
18.5,2.5,6,5,10,15,12.1584,1546.943698
18.5,2.5,6,5,10,30,13.0596,1619.049556
18.5,2.5,6,5,10,45,13.4035,1653.840565
18.5,2.5,6,5,16,30,13.09,1622.064178
18.5,2.5,6,5,16,45,13.387,1653.668724
18.5,2.5,6,5,22,30,13.077,1618.577495
18.5,2.5,6,5,22,45,13.3476,1650.511888
18.5,2.5,6,6,10,15,12.6008,1573.056905
18.5,2.5,6,6,10,30,13.6059,1650.707204
18.5,2.5,6,6,10,45,14.1367,1693.420931
18.5,2.5,6,6,16,30,13.5886,1643.319114
18.5,2.5,6,6,16,45,14.0161,1685.946485
18.5,2.5,6,6,22,30,13.5815,1648.064205
18.5,2.5,6,6,22,45,13.9795,1678.818868
18.5,2.5,6,7,10,15,12.4251,1561.012146
18.5,2.5,6,7,10,30,13.9459,1665.290989
18.5,2.5,6,7,10,45,14.7159,1723.653928
18.5,2.5,6,7,16,30,13.9175,1665.40314
18.5,2.5,6,7,16,45,14.562,1711.53308
18.5,2.5,6,7,22,30,13.9489,1663.147641
18.5,2.5,6,7,22,45,14.5547,1708.661564
18.5,2.5,7.5,5,10,15,12.3349,1560.215274
18.5,2.5,7.5,5,10,30,13.0669,1620.119763
18.5,2.5,7.5,5,10,45,13.458,1662.217785
18.5,2.5,7.5,5,16,30,13.0457,1620.242594
18.5,2.5,7.5,5,16,45,13.4921,1658.488091
18.5,2.5,7.5,5,22,30,13.1225,1623.13738
18.5,2.5,7.5,5,22,45,13.3936,1655.029569
18.5,2.5,7.5,6,10,15,12.342,1559.267569
18.5,2.5,7.5,6,10,30,13.6866,1648.988407
18.5,2.5,7.5,6,10,45,14.1751,1695.312633
18.5,2.5,7.5,6,16,30,13.7709,1657.354731
18.5,2.5,7.5,6,16,45,14.2753,1699.202942
18.5,2.5,7.5,6,22,30,13.786,1659.533198
18.5,2.5,7.5,6,22,45,14.1187,1691.838607
18.5,2.5,7.5,7,10,15,12.4477,1563.190806
18.5,2.5,7.5,7,10,30,13.9306,1669.656216
18.5,2.5,7.5,7,10,45,14.6385,1719.969598
18.5,2.5,7.5,7,16,30,13.9769,1667.501431
18.5,2.5,7.5,7,16,45,14.677,1724.008092
18.5,2.5,7.5,7,22,30,14.0622,1673.697398
18.5,2.5,7.5,7,22,45,14.6316,1720.012405
18.5,2.5,9,5,10,15,12.2239,1556.035792
18.5,2.5,9,5,10,30,12.9967,1623.688224
18.5,2.5,9,5,10,45,13.3261,1656.641044
18.5,2.5,9,5,16,30,13.0009,1624.400193
18.5,2.5,9,5,16,45,13.4059,1660.406361
18.5,2.5,9,5,22,30,12.9703,1620.007127
18.5,2.5,9,5,22,45,13.3452,1656.343354
18.5,2.5,9,6,10,15,12.4549,1570.128474
18.5,2.5,9,6,10,30,13.5558,1649.753792
18.5,2.5,9,6,10,45,14.2915,1707.494469
18.5,2.5,9,6,16,30,13.6282,1658.275701
18.5,2.5,9,6,16,45,14.2336,1704.845303
18.5,2.5,9,6,22,30,13.7343,1660.364433
18.5,2.5,9,6,22,45,14.3145,1706.605068
18.5,2.5,9,7,10,15,12.534,1578.576345
18.5,2.5,9,7,10,30,13.8138,1669.510282
18.5,2.5,9,7,10,45,14.5477,1721.469888
18.5,2.5,9,7,16,30,13.8899,1676.389416
18.5,2.5,9,7,16,45,14.6134,1722.619951
18.5,2.5,9,7,22,30,13.8894,1667.242524
18.5,2.5,9,7,22,45,14.6214,1728.282595
18.5,3,6,5,10,15,13.0198,1595.751332
18.5,3,6,5,10,30,13.8016,1654.33119
18.5,3,6,5,10,45,14.2015,1704.851422
18.5,3,6,5,16,30,13.7213,1653.066455
18.5,3,6,5,16,45,14.0785,1695.772109
18.5,3,6,5,22,30,13.6659,1648.338148
18.5,3,6,5,22,45,14.1075,1695.3717
18.5,3,6,6,10,15,13.3694,1612.184521
18.5,3,6,6,10,30,14.1653,1675.926838
18.5,3,6,6,10,45,14.7166,1721.044588
18.5,3,6,6,16,30,14.1351,1670.542264
18.5,3,6,6,16,45,14.5583,1718.259552
18.5,3,6,6,22,30,14.178,1671.693387
18.5,3,6,6,22,45,14.5423,1715.036873
18.5,3,6,7,10,15,13.2393,1604.538049
18.5,3,6,7,10,30,14.5746,1695.627373
18.5,3,6,7,10,45,15.4752,1758.699272
18.5,3,6,7,16,30,14.6517,1701.837702
18.5,3,6,7,16,45,15.2715,1753.266678
18.5,3,6,7,22,30,14.623,1698.665178
18.5,3,6,7,22,45,15.296,1750.3879
18.5,3,7.5,5,10,15,12.9991,1591.706165
18.5,3,7.5,5,10,30,13.7983,1659.041002
18.5,3,7.5,5,10,45,14.1095,1695.191291
18.5,3,7.5,5,16,30,13.7449,1652.822675
18.5,3,7.5,5,16,45,14.0424,1690.679394
18.5,3,7.5,5,22,30,13.7577,1655.149078
18.5,3,7.5,5,22,45,13.9448,1692.153282
18.5,3,7.5,6,10,15,13.3451,1605.977911
18.5,3,7.5,6,10,30,14.5195,1690.207345
18.5,3,7.5,6,10,45,15.093,1742.825126
18.5,3,7.5,6,16,30,14.5493,1695.489293
18.5,3,7.5,6,16,45,15.0538,1749.005278
18.5,3,7.5,6,22,30,14.4572,1686.746496
18.5,3,7.5,6,22,45,14.9125,1738.304477
18.5,3,7.5,7,10,15,13.2935,1607.49233
18.5,3,7.5,7,10,30,14.6815,1707.31073
18.5,3,7.5,7,10,45,15.3845,1767.398101
18.5,3,7.5,7,16,30,14.7137,1706.037004
18.5,3,7.5,7,16,45,15.3682,1766.442128
18.5,3,7.5,7,22,30,14.6514,1705.826706
18.5,3,7.5,7,22,45,15.3067,1759.738347
18.5,3,9,5,10,15,12.8918,1588.853139
18.5,3,9,5,10,30,13.5529,1645.013946
18.5,3,9,5,10,45,14.0706,1694.247346
18.5,3,9,5,16,30,13.5603,1651.115067
18.5,3,9,5,16,45,14.0525,1694.604253
18.5,3,9,5,22,30,13.6664,1653.033734
18.5,3,9,5,22,45,13.9218,1696.409505
18.5,3,9,6,10,15,13.3692,1612.670342
18.5,3,9,6,10,30,14.4803,1698.367585
18.5,3,9,6,10,45,14.8426,1738.05339
18.5,3,9,6,16,30,14.4176,1696.483767
18.5,3,9,6,16,45,14.9685,1743.725895
18.5,3,9,6,22,30,14.4354,1695.163473
18.5,3,9,6,22,45,14.9478,1741.625597
18.5,3,9,7,10,15,13.4057,1621.226647
18.5,3,9,7,10,30,14.6136,1710.71981
18.5,3,9,7,10,45,15.2058,1758.450406
18.5,3,9,7,16,30,14.6025,1709.767943
18.5,3,9,7,16,45,15.1741,1758.948108
18.5,3,9,7,22,30,14.6632,1708.981798
18.5,3,9,7,22,45,15.2389,1763.163101
22,2.25,6,5,10,15,10.2017,1504.047165
22,2.25,6,5,10,30,12.2304,1640.491533
22,2.25,6,5,10,45,12.7092,1690.094393
22,2.25,6,5,16,30,11.9986,1619.989179
22,2.25,6,5,16,45,12.6619,1681.597209
22,2.25,6,5,22,30,12.3385,1650.431008
22,2.25,6,5,22,45,12.7148,1685.588618
22,2.25,6,6,10,15,11.4878,1576.75951
22,2.25,6,6,10,30,12.8181,1675.532523
22,2.25,6,6,10,45,13.4723,1730.105623
22,2.25,6,6,16,30,12.6545,1664.949751
22,2.25,6,6,16,45,13.3874,1721.101489
22,2.25,6,6,22,30,12.8379,1675.674695
22,2.25,6,6,22,45,13.3053,1716.196428
22,2.25,6,7,10,15,11.5432,1580.497969
22,2.25,6,7,10,30,12.7146,1657.116129
22,2.25,6,7,10,45,13.8318,1746.839176
22,2.25,6,7,16,30,12.3344,1632.333522
22,2.25,6,7,16,45,13.7413,1737.760411
22,2.25,6,7,22,30,12.9275,1675.129003
22,2.25,6,7,22,45,13.5625,1725.466658
22,2.25,7.5,5,10,15,9.76134,1487.597012
22,2.25,7.5,5,10,30,12.1269,1634.048239
22,2.25,7.5,5,10,45,12.8427,1704.737199
22,2.25,7.5,5,16,30,12.3771,1662.10853
22,2.25,7.5,5,16,45,12.7895,1706.865442
22,2.25,7.5,5,22,30,12.4813,1665.231422
22,2.25,7.5,5,22,45,12.7709,1701.485814
22,2.25,7.5,6,10,15,11.3585,1579.814159
22,2.25,7.5,6,10,30,12.5468,1659.682033
22,2.25,7.5,6,10,45,13.5408,1747.277005
22,2.25,7.5,6,16,30,12.925,1688.560312
22,2.25,7.5,6,16,45,13.4675,1739.172144
22,2.25,7.5,6,22,30,12.8453,1681.587078
22,2.25,7.5,6,22,45,13.4921,1733.48649
22,2.25,7.5,7,10,15,11.6439,1593.267919
22,2.25,7.5,7,10,30,12.0309,1625.998767
22,2.25,7.5,7,10,45,13.9254,1760.155168
22,2.25,7.5,7,16,30,12.5148,1652.12725
22,2.25,7.5,7,16,45,13.8658,1755.856835
22,2.25,7.5,7,22,30,12.9601,1683.078419
22,2.25,7.5,7,22,45,13.7535,1746.492993
20,2,9,5,10,15,12.3519,1589.07966
20,2,9,5,10,30,10.2504,1451.090214
22,2.25,9,5,10,45,12.8792,1713.223996
22,2.25,9,5,16,30,12.2689,1664.426631
22,2.25,9,5,16,45,12.8419,1718.925662
22,2.25,9,5,22,30,12.3503,1671.870998
22,2.25,9,5,22,45,12.8647,1717.862982
20,2,9,6,10,15,10.4461,1460.968766
20,2,9,6,10,30,12.5008,1608.492932
20,2,9,6,10,45,13.1862,1661.992758
20,2,9,6,16,30,12.4522,1603.636828
20,2,9,6,16,45,13.1939,1665.495648
20,2,9,6,22,30,12.4874,1607.58916
20,2,9,6,22,45,11.9206,1574.277277
20,2,9,7,10,15,10.0684,1450.25011
20,2,9,7,10,30,12.7843,1625.92457
20,2,9,7,10,45,13.5885,1686.739721
20,2,9,7,16,30,12.6801,1616.94593
20,2,9,7,16,45,13.4787,1681.238739
20,2,9,7,22,30,12.8284,1628.803362
20,2,9,7,22,45,13.5429,1685.288771
22,2.5,6,5,10,15,11.7925,1562.869567
22,2.5,6,5,10,30,12.9661,1662.644924
22,2.5,6,5,10,45,13.4295,1707.636827
22,2.5,6,5,16,30,12.9735,1657.98835
22,2.5,6,5,16,45,13.311,1699.70091
22,2.5,6,5,22,30,12.9228,1655.594816
22,2.5,6,5,22,45,13.2864,1699.349876
22,2.5,6,6,10,15,12.3795,1604.936968
22,2.5,6,6,10,30,13.4537,1684.533956
22,2.5,6,6,10,45,14.0072,1737.323721
22,2.5,6,6,16,30,13.3938,1683.191441
22,2.5,6,6,16,45,13.8907,1727.777338
22,2.5,6,6,22,30,13.3967,1683.495804
22,2.5,6,6,22,45,13.8219,1726.248984
22,2.5,6,7,10,15,12.1122,1585.603267
22,2.5,6,7,10,30,13.6459,1696.927654
22,2.5,6,7,10,45,14.323,1753.657103
22,2.5,6,7,16,30,13.7071,1701.158194
22,2.5,6,7,16,45,14.253,1742.935366
22,2.5,6,7,22,30,13.6934,1699.199955
22,2.5,6,7,22,45,14.2253,1743.960493
22,2.5,7.5,5,10,15,12.1024,1597.669212
22,2.5,7.5,5,10,30,13.0044,1672.365503
22,2.5,7.5,5,10,45,13.4897,1716.252641
22,2.5,7.5,5,16,30,13.0086,1668.66179
22,2.5,7.5,5,16,45,13.4591,1715.780818
22,2.5,7.5,5,22,30,13.0268,1671.111988
22,2.5,7.5,5,22,45,13.4099,1711.11357
22,2.5,7.5,6,10,15,12.2903,1602.604643
22,2.5,7.5,6,10,30,13.4927,1691.255415
22,2.5,7.5,6,10,45,14.0888,1744.689614
22,2.5,7.5,6,16,30,13.4839,1690.979851
22,2.5,7.5,6,16,45,14.0897,1748.206068
22,2.5,7.5,6,22,30,13.485,1692.970604
22,2.5,7.5,6,22,45,13.9646,1736.600497
22,2.5,7.5,7,10,15,12.2196,1596.915791
22,2.5,7.5,7,10,30,13.8154,1713.345724
22,2.5,7.5,7,10,45,14.4511,1767.466181
22,2.5,7.5,7,16,30,13.6038,1701.194433
22,2.5,7.5,7,16,45,14.4323,1765.687635
22,2.5,7.5,7,22,30,13.682,1705.757099
22,2.5,7.5,7,22,45,14.3924,1757.936526
20,2.5,9,5,11,15,14.0108,1712.516029
20,2.5,9,5,10,30,13.0878,1645.880412
22,2.5,9,5,10,45,13.5243,1724.980929
22,2.5,9,5,16,30,13.0316,1681.366682
22,2.5,9,5,16,45,13.5227,1728.49611
22,2.5,9,5,22,30,13.0099,1675.360754
22,2.5,9,5,22,45,13.5096,1727.394739
22,2.5,9,6,10,15,12.3478,1580.870328
20,2.5,9,6,10,30,13.4136,1663.678102
22,2.5,9,6,10,45,14.1211,1756.833251
22,2.5,9,6,16,30,13.5236,1706.76387
22,2.5,9,6,16,45,14.1542,1757.594209
22,2.5,9,6,22,30,13.4871,1701.425332
22,2.5,9,6,22,45,14.1288,1757.799217
22,2.5,9,7,10,15,12.2226,1568.693754
20,2.5,9,7,10,30,13.7727,1686.455727
22,2.5,9,7,10,45,14.4379,1779.314087
22,2.5,9,7,16,30,13.6503,1717.013018
22,2.5,9,7,16,45,14.4434,1779.094234
22,2.5,9,7,22,30,13.7222,1719.25051
22,2.5,9,7,22,45,14.4458,1776.24264
22,3,6,5,10,15,12.8201,1622.692364
22,3,6,5,10,30,13.7577,1695.477205
22,3,6,5,10,45,14.2356,1750.905575
22,3,6,5,16,30,13.7852,1700.795117
22,3,6,5,16,45,14.2549,1746.612747
22,3,6,5,22,30,13.802,1706.188331
22,3,6,5,22,45,14.1555,1738.925577
22,3,6,6,10,15,12.8553,1625.759783
22,3,6,6,10,30,14.0452,1711.663213
22,3,6,6,10,45,14.6774,1773.916048
22,3,6,6,16,30,13.9384,1711.920163
22,3,6,6,16,45,14.6285,1766.859494
22,3,6,6,22,30,14.0988,1717.765218
22,3,6,6,22,45,14.5656,1765.294242
22,3,6,7,10,15,13.1113,1642.573885
22,3,6,7,10,30,14.3165,1734.282392
22,3,6,7,10,45,15.0836,1791.308707
22,3,6,7,16,30,14.3936,1739.372009
22,3,6,7,16,45,15.0007,1789.970112
22,3,6,7,22,30,14.2566,1728.034479
22,3,6,7,22,45,14.9826,1784.034292
22,3,7.5,5,10,15,12.7591,1629.26219
22,3,7.5,5,10,30,13.7415,1697.959273
